PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
DC1_VM0;0;123;3;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;4;10;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;6;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;12;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;5;7;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;4;12;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;7;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;3;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;4;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;5;7;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;13;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;8;12;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;5;7;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;4;12;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;4;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;4;10;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;5;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;8;7;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;5;7;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;4;8;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;4;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;8;12;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;4;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;4;10;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;4;12;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;6;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;8;12;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;93;3;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;4;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;12;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;4;10;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;4;12;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;60;2;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;8;7;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;12;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;5;7;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;7;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;4;12;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;4;10;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;8;12;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;5;7;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;4;10;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;5;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;13;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;67;1;5;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;6;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;8;7;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;8;7;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;6;10;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;7;14;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;6;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;8;7;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;8;12;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;13;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;6;10;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;7;14;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;8;7;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;6;10;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;60;3;11;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;67;2;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;8;12;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;93;3;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;67;3;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;8;12;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;6;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;14;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;60;3;11;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;6;10;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;7;14;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;93;4;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;7;14;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;8;7;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;6;10;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;7;9;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;12;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;8;12;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;33;1;8;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;8;12;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;67;4;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;93;4;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;6;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;93;5;4;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;6;10;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;14;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;7;9;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;8;12;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;13;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;4;10;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;7;14;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;7;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;4;4;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;67;4;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;6;10;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;15;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;7;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;15;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;67;5;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;1;13;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;67;5;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;8;12;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;7;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;16;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;14;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;67;5;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;93;5;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;1;13;0;12;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;15;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;16;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;7;9;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;6;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;67;6;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;8;12;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;67;6;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;93;5;4;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;12;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;3;8;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;13;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;9;10;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;5;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;17;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;7;21;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;6;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;7;9;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;17;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;16;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;2;6;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;17;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;18;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;18;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;2;6;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;3;8;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;7;9;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;19;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;4;10;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;3;8;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;19;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;18;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;4;11;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;2;6;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;5;7;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;2;6;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;4;8;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;7;14;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;4;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;5;7;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;20;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;4;11;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;7;14;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;2;6;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;19;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;8;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;2;6;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;6;10;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;5;7;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;20;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;21;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;5;7;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;4;8;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;21;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;5;7;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;3;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;4;8;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;22;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;6;10;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;20;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;12;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;4;4;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;21;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;7;21;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;7;14;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;9;4;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;23;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;4;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;4;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;7;6;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;7;21;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;13;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;6;10;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;5;15;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;4;8;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;5;15;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;24;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;5;15;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;7;6;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;7;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;22;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;25;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;5;15;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;7;9;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;22;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;23;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;5;15;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;14;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;4;8;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;2;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;15;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;60;3;11;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;60;3;11;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;7;21;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;2;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;5;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;9;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;7;9;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;5;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;11;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;2;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;7;21;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;9;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;7;9;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;7;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;7;14;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;6;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;6;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;16;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;99;4;18;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;6;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;12;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;99;4;18;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;7;9;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;7;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;23;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;17;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;7;6;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;2;8;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;2;8;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;12;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;7;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;4;5;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;2;8;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;99;4;18;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;69;2;15;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;3;20;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;12;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;9;4;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;69;2;15;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;8;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;6;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;2;8;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;8;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;18;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;7;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;9;40;0;19;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;3;20;0;12;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;9;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;89;5;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;2;8;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;7;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;8;12;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;3;20;0;13;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;99;4;18;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;7;14;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;8;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;8;12;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;7;6;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;7;21;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;119;8;12;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
null;0;82;0;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;82.0;
DC2_VM0;0;73;1;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;81.0814717480889;
DC2_VM0;0;104;2;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;80.25780972181182;
